user_id,gig_type,city,vehicle_class,monthly_avg_income,raw_income_cv,cohort_adjusted_volatility,income_trend_slope,income_floor_ratio,earning_gap_irregularity,upi_monthly_txns,utility_on_time_ratio,platform_tenure_months,avg_savings_ratio,avg_platform_rating,rating_trend,data_completeness,trust_score
GIG_0172,food_delivery,mumbai,bike,32221.38,0.3547,0.1026,0.01396,0.3118,0.6944,101.0,,28,0.2741,3.94,0.262,0.6667,680
GIG_0173,home_services,delhi,none,18707.19,0.2066,-0.035,-0.00928,0.4869,0.3366,89.0,0.6325,24,0.3005,3.85,-0.25,1.0,526
GIG_0174,ride_hailing,mumbai,car,32855.51,0.2786,0.0266,-0.00864,0.2051,0.8178,87.0,0.6662,14,0.1672,2.41,-0.464,1.0,356
GIG_0175,home_services,hyderabad,none,40777.21,0.2479,0.0114,-0.00125,0.2564,0.7963,82.0,0.7007,23,0.1878,3.49,0.08,1.0,412
GIG_0176,food_delivery,hyderabad,bike,17215.34,0.2458,-0.0247,-0.00044,0.3275,0.567,96.0,0.8023,31,0.2682,4.03,0.013,1.0,643
GIG_0177,ride_hailing,mumbai,car,20037.61,0.2628,0.0108,-0.01292,0.5744,0.6608,71.0,0.5217,24,0.2081,2.71,-0.562,1.0,419
GIG_0178,food_delivery,pune,scooter,28379.94,0.3472,0.0846,0.01386,0.2632,0.9833,89.0,,12,0.1499,2.92,0.519,0.6667,534
GIG_0179,home_services,hyderabad,car,40022.86,0.2819,0.0465,-0.0061,0.2334,1.3449,89.0,0.7546,17,0.198,2.87,-0.207,1.0,430
GIG_0180,home_services,hyderabad,none,46978.64,0.1733,-0.0632,-0.00151,0.4378,0.4269,88.0,0.8431,16,0.2428,3.47,-0.05,1.0,517
GIG_0181,food_delivery,delhi,bike,40571.15,0.4115,0.14995,0.00134,0.2103,1.5599,110.0,0.7979,27,0.2182,3.27,-0.034,1.0,539
GIG_0182,ride_hailing,hyderabad,car,17549.41,0.3052,0.065,-0.01484,0.4137,0.8387,82.0,,25,0.2491,3.43,-0.464,0.6667,409
GIG_0183,food_delivery,bengaluru,bike,26547.69,0.2196,-0.0252,0.00985,0.4408,0.5119,103.0,,25,0.2774,3.46,0.333,0.6667,595
GIG_0184,home_services,mumbai,none,17817.34,0.3917,0.1519,-0.0094,0.1173,0.6501,110.0,0.8987,32,0.2704,3.69,-0.51,1.0,300
GIG_0185,ride_hailing,pune,car,37938.46,0.2017,-0.0481,0.00385,0.3004,0.807,100.0,0.8181,16,0.257,2.66,-0.005,1.0,502
GIG_0186,ride_hailing,bengaluru,car,15009.43,0.1806,-0.0759,0.00205,0.2539,0.6764,72.0,0.8355,19,0.2272,3.48,0.036,1.0,515
GIG_0187,ride_hailing,bengaluru,car,52145.69,0.3023,0.0458,0.00739,0.2952,0.9009,,1.0,8,0.1746,3.4,0.226,0.6667,602
GIG_0188,food_delivery,pune,bike,29237.71,0.2348,-0.0283,-0.0003,0.4169,0.9867,110.0,0.6025,35,0.2898,4.53,0.028,1.0,530
GIG_0189,ride_hailing,hyderabad,car,17442.17,0.2622,0.022,0.00671,0.2692,0.9199,53.0,0.7447,15,0.1785,2.06,0.174,1.0,391
GIG_0190,food_delivery,mumbai,bike,16453.78,0.3711,0.119,-0.02129,0.3052,0.802,100.0,0.7044,41,0.2623,3.71,-0.517,1.0,442
GIG_0191,food_delivery,hyderabad,bike,31737.91,0.2728,0.0023,-0.0023,0.2899,0.8734,119.0,0.7459,29,0.3107,3.6,0.015,1.0,511
GIG_0192,ride_hailing,hyderabad,car,39534.67,0.2562,0.016,-0.00226,0.3545,0.8008,77.0,0.5923,14,0.1554,3.0,0.037,1.0,590
GIG_0193,courier,pune,scooter,38055.26,0.2759,0.04455,0.00363,0.194,1.3029,115.0,0.8847,18,0.2461,3.7,0.172,1.0,634
GIG_0194,ride_hailing,hyderabad,car,41525.8,0.252,0.0118,-0.00226,0.3562,0.6045,91.0,0.9376,14,0.2622,3.89,0.105,1.0,440
GIG_0195,ride_hailing,mumbai,bike,49428.9,0.2168,-0.03755,0.00954,0.5961,0.7064,115.0,0.8951,13,0.2044,3.46,0.421,1.0,667
GIG_0196,courier,bengaluru,bike,20645.42,0.2881,0.0467,-0.0148,0.4429,0.5285,55.0,0.5671,13,0.1088,2.93,-0.471,1.0,352
GIG_0197,home_services,pune,car,22954.64,0.2025,-0.0281,-0.00192,0.3696,0.5332,98.0,1.0,27,0.2817,3.51,-0.198,1.0,704
GIG_0198,food_delivery,delhi,bike,29653.77,0.319,0.05745,0.00182,0.1642,0.4904,89.0,0.6622,19,0.2443,2.81,0.141,1.0,363
GIG_0199,ride_hailing,delhi,car,16840.02,0.3454,0.1052,0.01684,0.3052,0.5169,73.0,0.6378,30,0.2161,3.31,0.442,1.0,684
GIG_0200,courier,mumbai,car,41821.24,0.2052,-0.0116,0.0006,0.3591,0.805,134.0,0.821,30,0.3613,4.16,0.012,1.0,570
GIG_0201,ride_hailing,bengaluru,car,52436.8,0.2562,-0.0003,0.00203,0.2123,0.566,,0.7937,21,0.2623,3.31,-0.076,0.6667,532
GIG_0202,courier,delhi,car,19457.22,0.2858,0.06035,0.00237,0.2144,0.9009,87.0,0.8375,32,0.2411,3.18,-0.151,1.0,543
GIG_0203,ride_hailing,pune,car,48819.38,0.271,0.0212,-0.00213,0.3789,0.9199,140.0,,30,0.3533,4.07,-0.117,0.6667,613
GIG_0204,food_delivery,hyderabad,bike,11043.86,0.3948,0.1243,-0.02033,0.2879,0.6086,98.0,0.7548,26,0.3014,4.11,-0.461,1.0,394
GIG_0205,food_delivery,bengaluru,scooter,13843.25,0.1638,-0.099,0.00195,0.6424,0.8999,74.0,0.6861,31,0.2889,4.16,0.089,1.0,583
GIG_0206,food_delivery,hyderabad,bike,15316.98,0.2011,-0.0694,0.00475,0.5616,0.6272,88.0,0.807,36,0.328,4.73,0.123,1.0,840
GIG_0207,food_delivery,pune,car,46435.1,0.4257,0.1504,0.01384,0.0857,0.6086,124.0,1.0,14,0.2387,2.98,0.56,1.0,608
GIG_0208,ride_hailing,delhi,car,29686.84,0.2631,0.0229,-0.00085,0.4243,0.5954,79.0,0.7743,20,0.2356,3.28,-0.055,1.0,497
GIG_0209,ride_hailing,delhi,car,50175.71,0.2545,0.0143,0.00595,0.3481,0.5278,104.0,0.7484,20,0.2242,3.35,0.065,1.0,574
GIG_0210,food_delivery,pune,bike,31623.76,0.2601,-0.003,0.00383,0.3529,0.3812,83.0,0.8592,11,0.1965,3.15,0.02,1.0,461
GIG_0211,ride_hailing,mumbai,car,50898.92,0.3231,0.0711,-0.01733,0.4754,0.7468,143.0,0.6857,32,0.3302,4.1,-0.584,1.0,610
GIG_0212,courier,bengaluru,scooter,11146.22,0.1392,-0.0923,-0.00252,0.5802,0.6934,79.0,0.9771,21,0.2822,4.18,-0.227,1.0,741
GIG_0213,courier,hyderabad,bike,50395.95,0.2732,0.0344,-0.00845,0.2902,0.5508,,0.783,19,0.2183,3.05,-0.201,0.6667,354
GIG_0214,ride_hailing,hyderabad,car,13734.04,0.175,-0.0652,0.00578,0.3493,0.6461,61.0,0.7493,16,0.2549,3.57,0.234,1.0,586
GIG_0215,ride_hailing,bengaluru,car,40894.79,0.1968,-0.0597,-0.00577,0.6076,0.6262,82.0,0.7623,18,0.1717,3.16,-0.336,1.0,572
GIG_0216,home_services,bengaluru,car,42790.35,0.1515,-0.0914,-0.00032,0.4097,0.9152,128.0,0.7312,34,0.2661,3.74,0.113,1.0,539
GIG_0217,ride_hailing,hyderabad,car,45644.84,0.3045,0.0643,0.01075,0.2172,0.4884,105.0,0.6889,7,0.1698,2.69,0.458,1.0,680
GIG_0218,ride_hailing,bengaluru,car,21913.89,0.1654,-0.0911,0.00133,0.607,1.1827,82.0,0.5298,29,0.2592,3.84,0.137,1.0,665
GIG_0219,home_services,pune,none,44331.46,0.2511,0.0151,0.01029,0.4703,1.02,130.0,0.7566,48,0.3569,3.97,0.372,1.0,811
GIG_0220,courier,pune,scooter,28043.43,0.2417,0.01035,0.00177,0.1729,0.6062,,0.5469,44,0.2744,3.17,0.045,0.6667,577
GIG_0221,ride_hailing,hyderabad,scooter,46896.58,0.1482,-0.0822,0.00065,0.5892,0.7112,131.0,0.9171,35,0.3206,4.49,0.011,1.0,721
GIG_0222,food_delivery,delhi,scooter,16723.04,0.3639,0.0963,-0.01839,0.3469,0.8763,95.0,0.9879,21,0.3003,3.44,-0.409,1.0,363
GIG_0223,food_delivery,mumbai,bike,23904.52,0.2859,0.0338,0.00918,0.2206,0.6905,123.0,0.6114,35,0.3283,3.74,0.42,1.0,681
GIG_0224,ride_hailing,hyderabad,car,23982.3,0.1844,-0.0558,0.00136,0.5288,0.2943,109.0,0.9945,46,0.3612,3.98,0.191,1.0,822
GIG_0225,home_services,mumbai,none,34667.54,0.17,-0.0698,0.00039,0.4715,0.3279,96.0,0.6729,21,0.1985,3.45,-0.006,1.0,664
GIG_0226,courier,mumbai,scooter,10962.67,0.2275,-0.0058,0.00446,0.2857,0.4542,98.0,0.5525,33,0.3339,3.76,0.29,1.0,624
GIG_0227,food_delivery,hyderabad,bike,26461.45,0.2709,0.0004,0.01464,0.4646,0.7968,117.0,0.6587,38,0.3091,3.7,0.36,1.0,828
GIG_0228,food_delivery,pune,scooter,14066.32,0.3065,0.0439,0.00966,0.1985,1.0836,70.0,0.6463,13,0.2077,2.98,0.333,1.0,555
GIG_0229,food_delivery,mumbai,bike,28977.52,0.2941,0.042,0.00828,0.1579,0.5926,135.0,1.0,34,0.2928,3.8,0.404,1.0,686
GIG_0230,food_delivery,delhi,bike,50193.29,0.2117,-0.04985,-0.00041,0.4137,0.4515,113.0,,33,0.3426,4.02,0.087,0.6667,577
GIG_0231,home_services,delhi,none,11680.31,0.1731,-0.0685,0.00081,0.3899,0.6113,67.0,,27,0.2433,3.53,0.039,0.6667,389
GIG_0232,food_delivery,mumbai,bike,54513.02,0.1995,-0.0526,-0.00187,0.2067,0.2882,126.0,0.9084,26,0.2778,3.68,-0.112,1.0,654
GIG_0233,food_delivery,delhi,bike,30746.15,0.2477,-0.01385,0.00374,0.2114,0.4658,101.0,0.6747,29,0.2618,3.05,0.012,1.0,444
GIG_0234,courier,hyderabad,scooter,29435.57,0.3646,0.12975,-0.01887,0.313,0.8534,59.0,,13,0.1447,2.86,-0.548,0.6667,327
GIG_0235,food_delivery,mumbai,bike,32162.67,0.2499,-0.0022,0.00067,0.2687,0.8495,85.0,0.8767,20,0.2004,3.11,-0.086,1.0,609
GIG_0236,ride_hailing,hyderabad,car,21125.59,0.2698,0.0296,-0.00256,0.3082,0.5648,80.0,0.5396,32,0.2649,2.52,0.02,1.0,386
GIG_0237,ride_hailing,bengaluru,car,27729.1,0.2803,0.0238,-0.00083,0.2816,0.5335,100.0,,20,0.2177,,,0.3333,510
GIG_0238,courier,pune,bike,42749.58,0.2783,0.0457,0.01058,0.3512,0.4532,126.0,0.8199,16,0.1976,3.22,0.347,1.0,735
GIG_0239,food_delivery,hyderabad,scooter,13713.37,0.3418,0.07945,0.00337,0.2144,0.3481,78.0,,20,0.1726,3.13,0.254,0.6667,532
GIG_0240,ride_hailing,hyderabad,car,22145.71,0.259,0.0188,-0.00973,0.4073,0.3752,71.0,,8,0.1529,2.82,-0.277,0.6667,305
GIG_0241,courier,mumbai,bike,41744.66,0.17,-0.0485,0.00153,0.4982,0.5625,87.0,0.7902,18,0.208,3.67,-0.11,1.0,559
GIG_0242,ride_hailing,bengaluru,car,51638.52,0.1575,-0.099,-0.00034,0.4908,0.5393,114.0,0.7877,20,0.2713,3.71,0.243,1.0,606
GIG_0243,food_delivery,pune,bike,38549.46,0.2398,-0.0233,0.01206,0.5656,0.6028,135.0,,34,0.369,4.07,0.661,0.6667,807
GIG_0244,food_delivery,hyderabad,scooter,33783.25,0.296,0.03365,0.0127,0.5548,0.7433,111.0,0.7267,28,0.3204,3.48,0.335,1.0,812
GIG_0245,ride_hailing,hyderabad,car,50614.48,0.2219,-0.0183,-0.00163,0.3196,0.4626,94.0,0.9129,6,0.1924,3.55,0.331,1.0,528
GIG_0246,courier,pune,scooter,32404.7,0.3645,0.13315,-0.00025,0.2065,0.6897,97.0,,24,0.2273,3.16,-0.281,0.6667,444
GIG_0247,courier,mumbai,scooter,40563.85,0.1871,-0.0462,-0.00147,0.418,0.5355,98.0,0.5128,24,0.1748,2.98,-0.038,1.0,532
GIG_0248,food_delivery,hyderabad,scooter,16566.42,0.2055,-0.05685,-0.00053,0.4549,0.4991,110.0,0.7086,26,0.3148,4.53,0.045,1.0,705
GIG_0249,food_delivery,delhi,scooter,42267.6,0.2048,-0.0628,0.00112,0.4559,0.4963,122.0,0.862,37,0.3359,4.17,0.11,1.0,761
GIG_0250,food_delivery,hyderabad,scooter,46281.39,0.2867,0.02435,0.00948,0.2764,0.6176,97.0,0.9177,28,0.2384,3.68,0.176,1.0,601
GIG_0251,home_services,hyderabad,none,13527.82,0.2667,0.0302,-0.00094,0.2394,0.6577,69.0,0.9254,27,0.216,3.67,0.141,1.0,565
GIG_0252,home_services,pune,car,49246.18,0.2746,0.044,0.01214,0.2984,0.3298,92.0,,12,0.1758,2.52,0.402,0.6667,616
GIG_0253,food_delivery,pune,scooter,49110.73,0.26,-0.0026,0.00254,0.4132,0.6468,,0.7635,27,0.3103,3.35,-0.058,0.6667,641
GIG_0254,ride_hailing,bengaluru,bike,19011.09,0.1487,-0.10755,0.00159,0.3704,0.3632,101.0,0.7527,35,0.269,3.64,-0.173,1.0,599
GIG_0255,ride_hailing,delhi,car,17105.84,0.2079,-0.0323,0.00299,0.6031,0.5625,83.0,0.6832,26,0.31,3.47,0.012,1.0,583
GIG_0256,food_delivery,bengaluru,scooter,39810.62,0.2626,-0.0002,0.0054,0.241,1.2961,,0.888,15,0.1866,2.95,0.158,0.6667,634
GIG_0257,courier,hyderabad,scooter,35025.81,0.1452,-0.08965,0.00154,0.6097,0.7941,94.0,0.7842,26,0.2762,3.89,-0.097,1.0,609
GIG_0258,courier,bengaluru,bike,33408.87,0.2027,-0.0387,0.00838,0.5845,0.4481,113.0,1.0,16,0.2143,3.4,0.343,1.0,700
GIG_0259,food_delivery,pune,scooter,13421.47,0.2967,0.0341,0.00306,0.3023,0.8014,94.0,0.8427,31,0.3055,4.3,0.113,1.0,616
GIG_0260,ride_hailing,pune,car,26817.31,0.2487,-0.0011,0.0025,0.2171,0.3176,74.0,0.5306,30,0.2208,2.97,0.046,1.0,567
GIG_0261,ride_hailing,bengaluru,car,18504.8,0.1472,-0.1093,-0.00128,0.5525,0.6861,,0.767,25,0.2431,3.59,-0.119,0.6667,669
GIG_0262,courier,delhi,scooter,48160.03,0.2607,0.00925,-0.01222,0.1418,0.6858,96.0,0.6104,18,0.2402,3.06,-0.359,1.0,317
GIG_0263,ride_hailing,pune,car,39598.89,0.2913,0.0415,0.00367,0.2749,0.9382,110.0,0.6096,18,0.2111,2.89,0.147,1.0,546
GIG_0264,ride_hailing,delhi,car,38486.91,0.3121,0.0719,-0.00111,0.1102,0.4392,104.0,0.9626,28,0.2754,3.21,0.146,1.0,418
GIG_0265,food_delivery,delhi,scooter,19810.47,0.2737,0.0061,0.01175,0.5294,0.4635,74.0,0.8199,8,0.194,3.03,0.346,1.0,748
GIG_0266,food_delivery,hyderabad,bike,35662.33,0.3178,0.0473,-0.00774,0.2182,0.7109,98.0,0.5991,17,0.2581,3.33,-0.152,1.0,494
GIG_0267,courier,bengaluru,bike,41671.31,0.21,-0.0314,0.009,0.5316,0.9172,91.0,0.7736,13,0.1897,3.83,0.2,1.0,835
GIG_0268,courier,mumbai,scooter,20929.49,0.2705,0.0372,0.01223,0.4121,1.0466,,0.8567,35,0.302,4.5,0.602,0.6667,711
GIG_0269,food_delivery,bengaluru,bike,47868.42,0.2811,0.0363,0.01365,0.361,0.807,134.0,0.7393,33,0.3245,3.8,0.418,1.0,724
GIG_0270,courier,mumbai,bike,20224.78,0.2521,0.0336,0.00562,0.3044,0.6383,98.0,0.7359,27,0.2642,3.01,-0.118,1.0,493
GIG_0271,home_services,bengaluru,none,49142.11,0.2526,0.02325,-0.00912,0.3608,0.6947,102.0,0.7102,27,0.262,3.15,-0.229,1.0,590
GIG_0272,home_services,mumbai,bike,47807.33,0.2282,0.0099,0.0105,0.3452,0.4208,92.0,,19,0.2212,,,0.3333,817
GIG_0273,ride_hailing,delhi,car,47350.27,0.2402,0.0,0.00093,0.3843,0.7542,96.0,,16,0.1433,2.84,-0.053,0.6667,513
GIG_0274,food_delivery,mumbai,scooter,45012.88,0.2615,0.0005,0.00736,0.3863,0.4614,110.0,0.7771,25,0.2678,3.62,0.124,1.0,564
GIG_0275,food_delivery,delhi,car,20991.56,0.1592,-0.1339,0.00153,0.5951,0.6297,82.0,0.6601,27,0.2599,3.92,-0.121,1.0,724
GIG_0276,food_delivery,bengaluru,scooter,52467.26,0.2488,-0.014,-0.00225,0.376,0.5007,118.0,0.9916,28,0.2943,3.98,0.028,1.0,698
GIG_0277,home_services,bengaluru,none,22419.4,0.4024,0.17305,-0.02366,0.3573,0.3513,103.0,0.8819,28,0.3245,4.35,-0.483,1.0,508
GIG_0278,ride_hailing,bengaluru,car,32385.24,0.2885,0.032,0.00119,0.1985,0.7085,84.0,0.9317,21,0.2391,3.34,0.07,1.0,491
GIG_0279,home_services,mumbai,none,42650.19,0.1561,-0.0837,-0.00094,0.6271,0.7527,94.0,0.643,19,0.1748,3.13,-0.084,1.0,643
GIG_0280,courier,hyderabad,car,21740.32,0.2688,0.0373,-0.00871,0.2165,0.3175,121.0,0.6472,38,0.3347,4.1,-0.061,1.0,618
GIG_0281,courier,pune,car,35598.38,0.3952,0.1715,-0.02052,0.3144,0.6142,98.0,0.8473,24,0.2229,3.63,-0.319,1.0,348
GIG_0282,food_delivery,mumbai,scooter,50595.99,0.4025,0.1415,-0.02226,0.2484,0.884,143.0,,37,0.3248,3.77,-0.664,0.6667,582
GIG_0283,home_services,bengaluru,none,47061.83,0.3254,0.09605,-0.01709,0.2371,0.8726,102.0,0.796,15,0.1769,2.88,-0.442,1.0,300
GIG_0284,food_delivery,pune,bike,50599.15,0.1643,-0.0988,0.00332,0.6759,0.5597,99.0,0.7768,23,0.2043,3.54,0.15,1.0,504
GIG_0285,food_delivery,mumbai,bike,12467.97,0.3477,0.0956,-0.01615,0.2132,0.6683,83.0,0.6977,23,0.2078,3.41,-0.456,1.0,500
GIG_0286,courier,pune,bike,30120.46,0.249,0.0164,0.0091,0.3006,0.7137,113.0,,18,0.2387,3.04,0.23,0.6667,629
GIG_0287,ride_hailing,pune,bike,44476.07,0.3106,0.07505,0.00628,0.1744,0.8273,134.0,0.8041,33,0.2676,3.18,0.3,1.0,666
GIG_0288,food_delivery,delhi,scooter,12401.53,0.2189,-0.0487,-0.00548,0.5489,0.8435,58.0,,12,0.1993,3.44,-0.181,0.6667,491
GIG_0289,ride_hailing,delhi,car,12428.34,0.2651,0.0249,0.0028,0.2175,0.507,,0.6525,28,0.2373,3.02,0.195,0.6667,452
GIG_0290,food_delivery,hyderabad,bike,23883.89,0.3101,0.0396,0.0074,0.3555,0.45,98.0,0.7539,28,0.2431,,,0.6667,678
GIG_0291,home_services,delhi,none,51425.33,0.1624,-0.0792,0.00296,0.5428,0.5176,102.0,0.7703,17,0.1914,3.15,0.159,1.0,559
GIG_0292,home_services,hyderabad,car,36058.72,0.2049,-0.0305,-0.00188,0.4958,0.9189,128.0,0.7176,34,0.3243,4.36,-0.117,1.0,512
GIG_0293,ride_hailing,delhi,car,43632.91,0.1979,-0.0423,-0.00882,0.2724,0.5508,124.0,0.8897,25,0.2554,4.17,-0.415,1.0,493
GIG_0294,courier,hyderabad,scooter,38468.25,0.1689,-0.06595,0.00111,0.3758,0.4352,,0.5,14,0.2077,3.2,0.145,0.6667,517
GIG_0295,courier,hyderabad,scooter,21273.5,0.1531,-0.08175,0.0031,0.5662,0.4489,81.0,0.6922,25,0.2924,,,0.6667,717
GIG_0296,food_delivery,pune,bike,24599.17,0.331,0.0679,0.01635,0.4091,0.3489,85.0,0.8409,17,0.1807,2.7,0.364,1.0,684
GIG_0297,ride_hailing,pune,car,18537.42,0.2697,0.0199,-0.01534,0.5655,0.6308,88.0,,14,0.1718,2.67,-0.412,0.6667,300
GIG_0298,courier,pune,bike,47986.13,0.3082,0.0756,0.00753,0.2949,0.9852,116.0,0.5,26,0.1934,3.18,0.227,1.0,639
GIG_0299,home_services,pune,none,20109.68,0.251,0.015,-0.01084,0.4885,0.7366,,0.7561,9,0.2484,3.2,-0.337,0.6667,462
GIG_0300,ride_hailing,delhi,scooter,21578.83,0.2,-0.0598,0.00113,0.251,0.7945,105.0,0.5865,30,0.2601,3.06,-0.079,1.0,485
GIG_0301,home_services,pune,none,35151.85,0.1867,-0.0493,0.00505,0.3453,0.7091,85.0,0.7868,14,0.1794,3.33,0.057,1.0,565
GIG_0302,ride_hailing,hyderabad,car,33180.14,0.2324,-0.0078,0.00033,0.2651,0.7204,109.0,0.7025,33,0.2407,3.18,-0.07,1.0,571
GIG_0303,food_delivery,pune,scooter,47983.07,0.3656,0.103,-0.0213,0.5451,0.7945,,0.7602,38,0.2736,3.55,-0.379,0.6667,371
GIG_0304,home_services,delhi,none,22007.14,0.2305,-0.0111,0.00166,0.4211,0.7995,109.0,0.62,45,0.2659,3.38,0.075,1.0,522
GIG_0305,home_services,mumbai,none,31783.84,0.3156,0.0758,-0.01825,0.472,0.5944,112.0,,31,0.2916,4.04,-0.572,0.6667,479
GIG_0306,ride_hailing,mumbai,car,37367.36,0.2955,0.0435,-0.00212,0.3433,0.6986,108.0,,27,0.2461,3.53,-0.062,0.6667,531
GIG_0307,food_delivery,pune,scooter,35649.27,0.2095,-0.0531,0.00164,0.2179,0.7759,81.0,0.6197,26,0.1827,2.91,-0.131,1.0,421
GIG_0308,home_services,bengaluru,none,47974.72,0.3525,0.12315,-0.01574,0.192,0.8762,114.0,0.8513,31,0.2449,3.62,-0.364,1.0,409
GIG_0309,food_delivery,delhi,bike,10887.9,0.1913,-0.07025,0.00119,0.4265,0.5954,95.0,0.608,39,0.3415,3.84,0.196,1.0,599
GIG_0310,home_services,bengaluru,none,28986.58,0.1379,-0.09145,-0.00158,0.5678,0.4352,66.0,0.7692,9,0.2403,3.16,0.08,1.0,698
GIG_0311,courier,hyderabad,scooter,32636.15,0.2238,-0.01105,0.00655,0.2952,0.8411,109.0,0.9359,36,0.2666,3.99,0.307,1.0,623
GIG_0312,home_services,hyderabad,none,42158.07,0.3593,0.1228,0.01445,0.183,0.505,107.0,0.7806,25,0.2185,3.33,0.482,1.0,550
GIG_0313,courier,delhi,scooter,26458.97,0.2701,0.01865,0.00111,0.2242,1.3784,,0.526,24,0.1399,2.41,0.081,0.6667,315
GIG_0314,food_delivery,pune,scooter,45553.57,0.2033,-0.0593,-0.00089,0.5447,0.9951,101.0,,22,0.2653,3.49,0.015,0.6667,580
GIG_0315,courier,hyderabad,scooter,46066.0,0.1872,-0.04765,-0.00445,0.4302,0.4494,116.0,0.9387,39,0.2995,4.03,-0.2,1.0,661
GIG_0316,food_delivery,delhi,bike,23569.23,0.357,0.09545,0.00432,0.1815,0.8393,,0.5994,46,0.288,3.78,-0.091,0.6667,433
GIG_0317,food_delivery,pune,bike,25789.67,0.3577,0.0946,0.01801,0.2618,0.7918,109.0,0.6364,33,0.2455,2.99,0.473,1.0,747
GIG_0318,food_delivery,mumbai,bike,20511.14,0.2708,0.0187,-0.002,0.4832,1.0544,84.0,0.694,19,0.1811,3.3,0.075,1.0,603
GIG_0319,ride_hailing,pune,car,16939.66,0.3484,0.0986,0.00974,0.1599,0.7331,99.0,0.6921,37,0.3093,3.86,0.274,1.0,737
GIG_0320,food_delivery,hyderabad,scooter,14949.46,0.1557,-0.10665,-0.00191,0.6659,0.777,70.0,0.5463,16,0.2047,3.05,-0.161,1.0,610
GIG_0321,courier,delhi,bike,36253.18,0.201,-0.061,0.00294,0.1363,0.3825,86.0,,15,0.2072,2.95,-0.044,0.6667,470
GIG_0322,ride_hailing,mumbai,car,24521.67,0.2193,-0.0327,0.00024,0.2364,0.5734,99.0,0.5614,32,0.2005,3.16,0.199,1.0,472
GIG_0323,food_delivery,mumbai,scooter,36156.36,0.2262,-0.0348,-0.00125,0.3998,0.6625,76.0,,16,0.1759,3.1,0.033,0.6667,536
GIG_0324,ride_hailing,mumbai,car,51890.64,0.2713,0.0193,0.00603,0.2497,0.5129,103.0,0.5,15,0.1773,2.85,0.441,1.0,554
GIG_0325,home_services,bengaluru,none,18125.56,0.2012,-0.02815,0.00531,0.266,0.8973,67.0,0.7028,14,0.1387,3.0,0.096,1.0,457
GIG_0326,courier,mumbai,bike,52083.02,0.2429,0.0244,-0.0125,0.4798,0.5902,157.0,0.8889,41,0.3369,4.06,-0.46,1.0,472
GIG_0327,courier,bengaluru,scooter,48390.44,0.3869,0.1554,-0.01761,0.217,0.5138,131.0,0.7547,33,0.2719,3.33,-0.479,1.0,418
GIG_0328,home_services,delhi,none,31880.14,0.2126,-0.029,0.00812,0.4822,0.5839,111.0,0.7755,37,0.3037,,,0.6667,782
GIG_0329,food_delivery,delhi,scooter,28705.56,0.3447,0.0771,0.00506,0.1632,0.4344,125.0,,40,0.3158,4.39,0.245,0.6667,606
GIG_0330,food_delivery,bengaluru,scooter,36441.76,0.2125,-0.0503,0.00401,0.5264,0.7478,121.0,0.8131,34,0.2652,4.04,0.166,1.0,701
GIG_0331,food_delivery,hyderabad,scooter,28827.44,0.2863,0.02395,-0.00693,0.2841,0.761,,0.8702,27,0.224,3.32,-0.199,0.6667,647
GIG_0332,courier,mumbai,bike,28195.49,0.2184,-0.0001,0.00081,0.4731,0.531,,0.8226,24,0.2412,4.27,0.087,0.6667,570
GIG_0333,food_delivery,pune,bike,23408.05,0.2182,-0.0449,-0.00074,0.2506,0.6503,77.0,,34,0.3147,3.93,0.052,0.6667,558
GIG_0334,ride_hailing,bengaluru,car,18515.26,0.1941,-0.0624,-0.00496,0.3752,0.2834,84.0,0.5,29,0.2633,3.53,-0.22,1.0,504
GIG_0335,courier,hyderabad,car,40217.21,0.3509,0.1194,0.01217,0.174,0.5815,114.0,0.6133,27,0.2852,3.51,0.421,1.0,598
GIG_0336,ride_hailing,hyderabad,scooter,36548.82,0.2468,0.0164,-0.00157,0.1263,0.6651,122.0,0.8833,39,0.2613,3.59,-0.149,1.0,456
GIG_0337,courier,bengaluru,scooter,11302.46,0.2041,-0.0274,-0.00389,0.4698,1.0289,,0.7977,37,0.3021,,,0.3333,639
GIG_0338,home_services,delhi,none,51212.83,0.293,0.0514,-0.01322,0.3349,1.0708,125.0,0.5392,22,0.2277,3.04,-0.427,1.0,353
GIG_0339,home_services,delhi,car,40707.03,0.2711,0.0683,0.01253,0.456,0.9731,113.0,,21,0.2685,4.0,0.572,0.6667,813
GIG_0340,home_services,pune,none,12031.96,0.324,0.088,-0.01559,0.3251,1.042,83.0,0.626,32,0.3117,3.23,-0.424,1.0,405
GIG_0341,home_services,bengaluru,car,33596.99,0.2584,0.0155,-0.00982,0.4428,0.73,84.0,0.6947,18,0.165,3.6,-0.495,1.0,300
GIG_0342,courier,delhi,bike,13010.89,0.2879,0.0259,0.01225,0.2104,0.3922,79.0,,24,0.2707,3.58,0.462,0.6667,661
GIG_0343,ride_hailing,delhi,car,11282.37,0.1628,-0.0774,0.00157,0.6097,0.4731,91.0,0.6476,40,0.3247,,,0.6667,643
GIG_0344,home_services,hyderabad,none,37587.59,0.2244,-0.0121,-0.00119,0.3371,0.2941,111.0,0.5354,32,0.2767,2.99,-0.178,1.0,526
